SDG	Active_concepts	Boosted
SDG08	Physical Health Risk Factor	0
SDG08	Recommended Guideline	0
SDG08	Reduce Child Labour	0
SDG08	Refugee Crisis	1
SDG08	School Nutrition Programme	0
SDG08	Small-and Medium-sized Enterprise	0
SDG08	Social Protection Measure	1
SDG08	Sustainable Energy Authority Of Ireland	0
SDG08	Sustainable Tourism	0
SDG08	Sustainable Tourism Policy	0
SDG08	Temporary Employment Agency	0
SDG08	Tourism Business	0
SDG08	Tourism Policy	0
SDG08	Tourism Service	0
SDG08	Tropical Medicine	0
SDG08	Work Motivation	0
SDG08	Work-life Balance	1
SDG08	Working-time Arrangement	0
SDG08	sub-Dimension 5a	0
SDG08	Armed Group	0
SDG08	Baseline Labour	0
SDG08	Business , Innovation And Skill	0
SDG08	Child Labour	0
SDG08	Comprehensive Social Security	0
SDG08	Contributory Social-protection	0
SDG08	Cross-sectional Research	0
SDG08	Dark Figure	0
SDG08	Debt Bond	0
SDG08	Decent Work Opportunity	0
SDG08	Ebola Response	0
SDG08	Economic Solidarity	0
SDG08	Equal Dual Earner Couple	0
SDG08	Explosive Weapon	0
SDG08	False Positive	0
SDG08	Forceful Removal	0
SDG08	Gang Member	0
SDG08	Gender Pay Gap	0
SDG08	Gender Wage Gap	1
SDG08	Great Labour Market Flexibility	0
SDG08	Human Traf	0
SDG08	Human Trafficking	0
SDG08	Human Trafficking Case	0
SDG08	Inclusive Development	0
SDG08	Income Inequality	1
SDG08	Income Poverty	0
SDG08	Informal Job	0
SDG08	Inter-agency Appeal	0
SDG08	Key Indicator Of The Labour Market	0
SDG08	Leaky Pipeline	0
SDG08	Mandatory Project	0
SDG08	Middle East And North Africa Country	0
SDG08	Modern Slavery	0
SDG08	Multidimensional Poverty	0
SDG08	National Income Dynamics Study	0
SDG08	National Time-use Survey	0
SDG08	Non-agricultural Informal Employee	0
SDG08	Non-standard Contract	0
SDG08	Parental Leave	0
SDG08	Pension Gender Gap	0
SDG08	Political Identity	0
SDG08	Poverty Line	0
SDG08	Residential Segregation	0
SDG08	Scale State	0
SDG08	Sex Industry	0
SDG08	Sexual Exploitation	0
SDG08	Sexual Violence	0
SDG08	Stateless People	0
SDG08	Stateless Person	0
SDG08	Total Income Inequality	0
SDG08	Total Inequality	0
SDG08	Total Scale	0
SDG08	Traffic Person	0
SDG08	Trafficking Case	0
SDG08	Trafficking Situation	0
SDG08	Unfounded Assumption	0
SDG08	Victim Assistance	0
SDG08	Vulnerable Employment	0
SDG08	Weather-related Event	0
SDG08	World Humanitarian Data	0
SDG08	Associational Life	0
SDG08	Capital Social	0
SDG08	Change Expenditure Pattern	0
SDG08	Civic Engagement	0
SDG08	Classic Pattern	0
SDG08	Cross-country Regression Analysis	0
SDG08	Efficient Resource	0
SDG08	Employment Creation	1
SDG08	Employment Intensity	0
SDG08	Employment-intensive Growth	1
SDG08	Entrepreneurial Capability	0
SDG08	Extend Producer Responsibility Programme	0
SDG08	Extended Producer Responsibility	0
SDG08	Extended Producer Responsibility Scheme	0
SDG08	Extended Producer Responsibility System	0
SDG08	General Assembly Special Session	0
SDG08	Genuine Progress Indicator	0
SDG08	Green Public Purchasing	0
SDG08	Gross Domestic Product	0
SDG08	Human Resource And Development Canada	0
SDG08	Import-substituting Activity	0
SDG08	Improve Resource Efficiency	0
SDG08	Industrial Symbiosis	0
SDG08	Influence Consumer Demand	0
SDG08	Influence Consumption Pattern	0
SDG08	Influence Production Pattern	0
SDG08	Insurance Extended Producer Responsibility	0
SDG08	Intermodal Surface Transportation Efficiency Act	0
SDG08	International Council For Local Environmental Initiative	0
SDG08	International Crime Victim Survey	0
SDG08	International Resource Panel	0
SDG08	International Technological Frontier	0
SDG08	LDC Context	0
SDG08	LDC Economy	0
SDG08	LDC Population	0
SDG08	Linkage Employment	0
SDG08	Member Country Enterprise	0
SDG08	National Child Development Study	0
SDG08	Non-farm Rural Activity	0
SDG08	Non-tradable Activity	0
SDG08	Non-trade Sector	0
SDG08	Product Lifecycles	0
SDG08	Promote Resource Efficiency	0
SDG08	Resource Efficiency Policy	0
SDG08	Resource-efficient Economy	0
SDG08	Social Connectedness	0
SDG08	Social Instrument	0
SDG08	Social Tie	0
SDG08	Subsistence Activity	0
SDG08	Sustainable Consumption	0
SDG08	Sustainable Consumption Pattern	0
SDG08	Sustainable Material Management	0
SDG08	Sustainable Material Management	0
SDG08	Symposium Report	0
SDG08	Third International Mathematic And Science Survey	0
SDG08	Three-pronged Approach	0
SDG08	Unsustainable Consumption Pattern	0
SDG08	Unsustainable Pattern	0
SDG08	Adult Literacy Rate	0
SDG08	Aid Dependency	0
SDG08	Average Equivalent Income	0
SDG08	Average Household Income	0
SDG08	Broad-based Economic Growth	0
SDG08	Central Government Expenditure	0
SDG08	Component Inequality3	0
SDG08	Comprehensive Development Framework	0
SDG08	Constant Relative Risk Aversion	0
SDG08	Constant Relative Risk-aversion Utility	0
SDG08	Economic Growth Poverty	0
SDG08	Education Completion	0
SDG08	Equivalent Income Approach	0
SDG08	Equivalised Income	0
SDG08	Heavily Indebted Poor Country	1
SDG08	Household Income Growth	0
SDG08	Inclusive Growth	0
SDG08	Indirect Utility Function	0
SDG08	Intervention Poverty	0
SDG08	Job Attribute	0
SDG08	Key Index	0
SDG08	Life Satisfaction	1
SDG08	Multi-dimensional Living Standard	0
SDG08	Multidimensional Living Standard	0
SDG08	Non-income Dimension	0
SDG08	Population Index	0
SDG08	Poverty Eradication Action Plan	0
SDG08	Poverty Reduction Strategy	0
SDG08	Poverty Reduction Strategy Paper	0
SDG08	Primary Education Completion Rate	0
SDG08	Pro-poor Growth	0
SDG08	Reduction Intervention	0
SDG08	Shadow Prex	0
SDG08	Social Welfare Function	0
SDG08	Subjective Well-being	1
SDG08	Treat Poverty Reduction	0
SDG08	Trunk Road Network	0
SDG08	Utility Function	0
SDG08	Account Holder	0
SDG08	Annual Average Growth Rate	0
SDG08	Cent Gdp Growth	0
SDG08	Decent Work	1
SDG08	Develop Region	0
SDG08	Economic Sec	0
SDG08	Financial Exclusion	0
SDG08	Gender Gap	0
SDG08	Good Employment	1
SDG08	Good Employment Opportunity	0
SDG08	High Labour Productivity	0
SDG08	Historical Norm	0
SDG08	Inclusive Economic Growth	0
SDG08	Labour Productivity	0
SDG08	Lead	0
SDG08	Ployment Rate	0
SDG08	Sustainable Development	0
SDG08	Sustainable Development Goal	0
SDG08	Sustainable Development Goal Report	0
SDG08	Wage Gap	0
SDG08	Big Data	0
SDG08	Collaborative Platform	0
SDG08	Comprehension Skill	0
SDG08	Data-driven Innovation	0
SDG08	Digital Era	0
SDG08	Digital Revolution	0
SDG08	Disadvantaged Urban Neighbourhood	0
SDG08	Employment Challenge	1
SDG08	Fourth Industrial Revolution	1
SDG08	Great Labour Mobility	1
SDG08	Improve Labour Market Condition	1
SDG08	Job Gap	1
SDG08	Labour-market Entry	0
SDG08	NEET Rate	1
SDG08	NEET Youth	1
SDG08	Non-routine Job	0
SDG08	Non-standard Job	1
SDG08	OECD Employment Outlook	0
SDG08	OECD Youth	0
SDG08	Secular Stagnation	1
SDG08	Technological Unemployment	1
SDG08	Traditional Labour Market	0
SDG08	Youth Employment	1
SDG08	Youth Employment Challenge	0
SDG08	Youth Labour Market	1
SDG08	Youth Labour Market Outcome	0
SDG08	Youth Unemployment Rate	0
SDG09	Best-available Technology	0
SDG09	Broadband Access	1
SDG09	Business Broadband	1
SDG09	Business Usage	0
SDG09	Cable Market	0
SDG09	Cable Modem	0
SDG09	Cable Modem Service	1
SDG09	Cable Network	0
SDG09	Carbon Labelling	0
SDG09	Climate Adaptation	1
SDG09	Climate Change	0
SDG09	Climate Change Concern	0
SDG09	Climate Change Event	0
SDG09	Climate Change Impact	0
SDG09	Communication Equipment Export	0
SDG09	Communication Equipment Import	0
SDG09	Competitive Funding	0
SDG09	Competitive Funding Mechanism	0
SDG09	DSL Line	0
SDG09	DSL Service	0
SDG09	Digital Subscriber Line	0
SDG09	Digital Subscriber Line Price	0
SDG09	Digital Subscriber Line Service	0
SDG09	Financing Institution	0
SDG09	Fixed Wireless Broadband	1
SDG09	Fixed Wireless Network	0
SDG09	Freshwater Availability	0
SDG09	Global Connectivity	1
SDG09	IP Address	0
SDG09	Incoming Call	0
SDG09	Industrial Diversification	1
SDG09	Infrastructure Contract	1
SDG09	Infrastructure Project	1
SDG09	Intergovernmental Panel On Climate Change	0
SDG09	International Gateway Service	0
SDG09	Internet Access	1
SDG09	Internet Access Market	1
SDG09	Internet Connectivity	0
SDG09	Internet Exchange Point	0
SDG09	Internet Governance Forum	0
SDG09	Internet Market	0
SDG09	Internet Subscriber	1
SDG09	Internet-Based Opportunity	0
SDG09	Investor-state Dispute Settlement Mechanism	0
SDG09	Low-income User	0
SDG09	Low-lying Coastal Area	0
SDG09	Minimum Energy Performance Standard	0
SDG09	Mitigate Climate Change	0
SDG09	Mobile Network	1
SDG09	Mobile Operator	1
SDG09	Mobile User	1
SDG09	Multinational Enterprise	0
SDG09	Potential Climate Change Effect	0
SDG09	Private Participa	0
SDG09	Private Partner	0
SDG09	Private Sector Participant	0
SDG09	Private Sector Participation	1
SDG09	Private Sector Partner	0
SDG09	Proactive Agenda	0
SDG09	Provide Broadband Access	1
SDG09	Provide DSL Service	1
SDG09	Provide Digital Subscriber Line Service	0
SDG09	Public Research	1
SDG09	Public Sector Research	1
SDG09	Public Telecommunication Investment	1
SDG09	Research Assessment Exercise	0
SDG09	Research Base	0
SDG09	Responsible Business Conduct	0
SDG09	Responsible Business Conduct Principle	0
SDG09	Rural Broadband	1
SDG09	Sectoral Emission Target	0
SDG09	Service Infrastructure	0
SDG09	Short Message Service	0
SDG09	Small Island	0
SDG09	Small Island Develop State	1
SDG09	Telecommunication Carrier	0
SDG09	Telecommunication Revenue	0
SDG09	Trade Policy Approach	0
SDG09	Undersea Cable	0
SDG09	User Mobile Telephone Charge	0
SDG09	Viability Issue	0
SDG09	Village Phone Operator	0
SDG09	Vulnerable Economy	0
SDG09	Weak Governance Zone	0
SDG09	Wireless Broadband	1
SDG09	Allowance Trading	0
SDG09	Allowance Trading Programme	0
SDG09	Business Angel	0
SDG09	Case-based Reasoning	0
SDG09	Centre For Educational Research And Innovation	0
SDG09	Cognitive Science	0
SDG09	Community Development Bank	0
SDG09	Community Development Loan	0
SDG09	Community Development Loan Fund	0
SDG09	Compare Learning Model	0
SDG09	Conceptual Understanding	0
SDG09	Customise Learning	0
SDG09	Customise Learning Experience	0
SDG09	Deep Knowledge	0
SDG09	Development Bank	0
SDG09	Development Community	0
SDG09	Digital Economy	0
SDG09	Diverse Knowledge Source	0
SDG09	Early-stage Equity	0
SDG09	Emission Allowance Trading	0
SDG09	Environmental Cluster	0
SDG09	Environmental Cluster Research Programme	0
SDG09	European Investment Fund	0
SDG09	Financing Gap	0
SDG09	Financing Local Development Project	0
SDG09	G7 Business	0
SDG09	Improve SMEs Competitiveness	0
SDG09	Innovation Ecosystem	0
SDG09	Innovation Offset	0
SDG09	Innovative Research	0
SDG09	Innovative SMEs	0
SDG09	International Chamber Of Commerce	0
SDG09	Learn Science Research	0
SDG09	Leasing Industry	0
SDG09	Local Development Fund	1
SDG09	Low-sulphur Coal	0
SDG09	Micro-loan Fund	1
SDG09	Mutual Guarantee Scheme	0
SDG09	National Venture Capital Association	0
SDG09	Process Loan Application	1
SDG09	Public-private Dialogue	0
SDG09	Recommendation 31b	0
SDG09	Regional Guarantee Fund	0
SDG09	Revolving Credit	0
SDG09	SME Competitiveness	1
SDG09	SME Competitiveness Outlook	0
SDG09	SME Finance	0
SDG09	SME Financing	1
SDG09	SME Financing Gap	1
SDG09	SME Financing Programme	0
SDG09	SME Forum	0
SDG09	SME Lending	0
SDG09	SO2 Program	0
SDG09	SO2 Trading Program	0
SDG09	Science Research	1
SDG09	Sector Venture Capital	0
SDG09	Small Business	1
SDG09	Small Business Development	0
SDG09	Small Business Entrepreneur	0
SDG09	Small Business Finance	0
SDG09	Small Business Investment Company	0
SDG09	Small-and Medium-sized Enterprise	0
SDG09	Small-business Sector	1
SDG09	Strategic Niche	0
SDG09	Trade Facilitation Agreement	0
SDG09	Trade Obstacle	0
SDG09	Transitional Economy	0
SDG09	Universal Broadband	1
SDG09	Venture Capital	1
SDG09	Venture Capital Industry	0
SDG09	Venture Capital Policy	0
SDG09	Venture Capital Policy Review	0
SDG09	Virtual Schooling	0
SDG09	WTO Trade Facilitation Agreement	0
SDG09	Warehouse Receipt	0
SDG09	World Knowledge Competitiveness Index	0
SDG09	Absorption Capacity	0
SDG09	Asian City	0
SDG09	CO2 Emission	0
SDG09	Community Access Program	0
SDG09	Container Vessel	0
SDG09	Duty Cycle	0
SDG09	Electronic Manufacture Service	0
SDG09	Energy Efficiency Design Index	0
SDG09	Engine Power Output	0
SDG09	Environmental Impact Assessment	0
SDG09	Federal Traffic Infrastructure Plan	0
SDG09	Firm Level Investment	0
SDG09	Fuel Efficiency Gain	1
SDG09	Fuel Efficient Technology	0
SDG09	Geographic Information System	0
SDG09	Green Growth Action	1
SDG09	Green Growth Knowledge Platform	0
SDG09	Green Growth Policy	0
SDG09	Greening Public Procurement	0
SDG09	Heavy Fuel Oil	0
SDG09	High Speed Rail	0
SDG09	High Speed Rail Network	0
SDG09	Inclusion Probability	0
SDG09	Information Technology Agreement	0
SDG09	Intellec - Tual Property Right Protection	0
SDG09	Intellectual Property Right	0
SDG09	Intellectual Property Right System	0
SDG09	Intelligent Transportation System	0
SDG09	Intermodal Transport System	0
SDG09	Internal Combustion Engine	0
SDG09	Internal Combustion Engine Vehicle	0
SDG09	International Energy Agency Mobility Model	0
SDG09	Manage Urban Traffic Congestion	0
SDG09	Marginal Abatement Cost	0
SDG09	Marine Environment Protection Committee	0
SDG09	Outward Foreign Direct Investment	0
SDG09	Outward Foreign Direct Investment Position	0
SDG09	Public ‰ÛÒ Private Partnership Transaction	0
SDG09	Reduce Fuel Consumption	1
SDG09	Regulatory Independence	0
SDG09	Road Development	0
SDG09	Road Improvement Project	1
SDG09	Road Project	0
SDG09	Rural Access	1
SDG09	Rural Connectivity	0
SDG09	Rural Poverty	0
SDG09	Rural Road	1
SDG09	Rural Road Improvement	1
SDG09	Rural Road Project	0
SDG09	Rural Transport	1
SDG09	Sav Fuel	0
SDG09	Strategic Environmental Assessment	0
SDG09	Strategic Environmental Assessment Requirement	0
SDG09	Strategic Environmental Assessment System	0
SDG09	Sustainable Material Management	1
SDG09	Telecom Equipment Sector	0
SDG09	Third Party Access	0
SDG09	Transport Chapter	0
SDG09	Urban Green Growth Policy	0
SDG09	Urban Policy Context	0
SDG09	Urban Traffic Congestion	0
SDG09	Carbon Capture And Storage	0
SDG09	Carbon Footprint Labelling	0
SDG09	Clean Energy Finance Corporation	0
SDG09	Climate Resilient Green Economy	0
SDG09	Climate-resilient Infrastructure	0
SDG09	Core Green Technology	0
SDG09	Domestic LCR Infrastructure	0
SDG09	Economic Development And Poverty Reduction Strategy	0
SDG09	Emission Reduction Pledge	0
SDG09	Energy Efficiency Loan	0
SDG09	Energy Efficiency Resource Standard	0
SDG09	Energy Performance Contract	0
SDG09	Financing Green Urban Infrastructure	0
SDG09	Functional Urban Area	0
SDG09	Global Research Alliance	0
SDG09	Governance Science , Technology And Innovation	0
SDG09	Grassroots Innovation	0
SDG09	Grassroots Innovator	0
SDG09	Great City	0
SDG09	Great Investment	0
SDG09	Green Bond	0
SDG09	Green Economic Activity	0
SDG09	Green Economy	1
SDG09	Green Economy Accord	0
SDG09	Green Economy Initiative	0
SDG09	Green Economy Policy	0
SDG09	Green Economy Strategy	0
SDG09	Green Economy Transformation	0
SDG09	Green Economy Transition	0
SDG09	Green Growth Measurement	0
SDG09	Green Growth Strategy	0
SDG09	Green Infrastructure	1
SDG09	Green Investment Bank	0
SDG09	Green Technology	0
SDG09	Green Urban Infrastructure	1
SDG09	Include Innovation Policy	0
SDG09	Inclusive Green Economy	1
SDG09	Inclusive Growth	1
SDG09	Inclusive Growth Project	0
SDG09	Inclusive Innovation	1
SDG09	Inclusive Innovation Initiative	0
SDG09	Indian Urban	0
SDG09	Industry Outlook	0
SDG09	Inefficient Fossil-fuel Subsidy	0
SDG09	Infrastructure Credit Guarantee Fund	0
SDG09	Infrastructure LCR	0
SDG09	Innovation Policy	0
SDG09	LCR Infrastructure Investment	0
SDG09	LCR Investment	0
SDG09	Levelised Cost Of Energy	0
SDG09	Light-emitting Diode	0
SDG09	Low-Carbon Green Growth Strategy	0
SDG09	Low-carbon Green Growth	1
SDG09	Main Science And Technology Indicator	0
SDG09	National Innovation Council	0
SDG09	National Innovation Foundation	0
SDG09	National Science , Technology And Innovation	0
SDG09	OECD Inclusive Growth	0
SDG09	OECD Innovation Policy	0
SDG09	OECD Metropolitan Database	0
SDG09	OECD Science , Technology And Innovation Outlook	0
SDG09	OECD Urban Area	0
SDG09	Patent Code	0
SDG09	Payment For Environmental Service	0
SDG09	Private Finance Initiative	0
SDG09	Public Information Tool	0
SDG09	Research And Development Statistics	0
SDG09	Research Excellence Initiative	0
SDG09	Residential Energy Efficiency	0
SDG09	Science , Technology And Innovation	0
SDG09	Science , Technology And Innovation Activity	0
SDG09	Science , Technology And Innovation Policy	0
SDG09	Small And Medium Enterprise	0
SDG09	Social Innovation	0
SDG09	Sustainable Agriculture Technology	0
SDG09	Target Management System	0
SDG09	USD Purchasing Power Parity	0
SDG09	Urban Environmental Indicator	0
SDG09	Urban Green Growth	0
SDG09	Urban Green Infrastructure Project	1
SDG09	Urban Green Project	0
SDG09	Urban Mitigation Project	0
SDG09	Urban Policy-makers	0
SDG09	Urban Revenue Source	0
SDG09	ASEAN Economic Community	0
SDG09	Bilateral Trade Cost	0
SDG09	Border Agency	0
SDG09	Border Agency Co-operation	1
SDG09	Branchless Banking	0
SDG09	Clean-tech Cluster	0
SDG09	Clean-tech Company	1
SDG09	Cleantech Cluster	0
SDG09	Commonwealth Trade Policy Discussion Paper	0
SDG09	Conditional Cash Transfer	0
SDG09	Conditional Cash Transfer Scheme	0
SDG09	Continue Vocational Education And Training	0
SDG09	Creditor Reporting System	0
SDG09	Development Assistance Committee	0
SDG09	Enhanced Integrate Framework	0
SDG09	External Border Agency Cooperation	0
SDG09	Foreign Direct Investment Regulatory Restrictiveness Index	0
SDG09	Great Skill	1
SDG09	Green Growth	1
SDG09	Green Growth Indicator Framework	1
SDG09	Information And Commu - Nications Technology	0
SDG09	Insurance OECD Development	0
SDG09	Local Green Growth	0
SDG09	Logistics Performance Indicator	0
SDG09	Medium High-tech Industry	0
SDG09	Medium-high Tech	0
SDG09	Medium-low Tech Industry	0
SDG09	Middle-income Trap	0
SDG09	Module Location	0
SDG09	Multilateral Resistance	0
SDG09	National Medium Term Plan	0
SDG09	National Medium-term Development Plan	0
SDG09	Negative Investment List	0
SDG09	OECD Action Plan	0
SDG09	OECD Trade Policy Paper	0
SDG09	Private Sector Development Activity	0
SDG09	Private Sector Engagement	1
SDG09	Project-based Collaboration	0
SDG09	Provincial Minimum Wage	0
SDG09	Service Trade Restrictiveness Index	1
SDG09	Social Assistance Programme	0
SDG09	Specific Trade Facilitation Measure	0
SDG09	Sustainable Development Agendum	0
SDG09	Trade Facilitation	1
SDG09	Trade Facilitation Indicator	1
SDG09	Trade Facilitation Measure	1
SDG09	Turn Trade Opportunity	0
SDG09	World Business Council For Sustainable Development	0
SDG09	World Trade Organization	0
SDG09	World Trade Organization Trade Policy Review	0
SDG09	Analytical Business Enterprise Research	0
SDG09	Early Stage Expansion	0
SDG09	Encourage Innovation	1
SDG09	Foreign Direct Investment Limit	0
SDG09	Foster Product Market Competition	1
SDG09	Improve Education Achievement	0
SDG09	Income Contingent Loan Repayment	0
SDG09	Industry-science Link	0
SDG09	Strengthen Science-industry Linkage	1
SDG09	Venture Capital Database	0
SDG09	Boost Highly Innovative SMEs	1
SDG09	Business , Innovation And Skill	0
SDG09	Business Innovation Policy	1
SDG09	Business Innovation Research Programme	0
SDG09	Concerned Challenge	0
SDG09	Demand-side Innovation Policy	0
SDG09	Fuel Economy	0
SDG09	Innovation Commercialisation Programme	0
SDG09	Lead Market Initiative	0
SDG09	Market Validation Programme	0
SDG09	Public Technology Procurement	0
SDG09	Small Business Innovation Research	0
SDG09	Small Business Innovation Research Programme	0
SDG09	Small Business Research Initiative	0
SDG09	Cellular Mobile Service	0
SDG09	Cellulase	0
SDG09	Clean Fuel	0
SDG09	Competitive Industrial Performance	1
SDG09	Competitive Industrial Performance Index	0
SDG09	Consortium Global	0
SDG09	Dedicated Space	0
SDG09	Disadvantaged Countries35	0
SDG09	Empowerment Principle	0
SDG09	Energy Efficiency	0
SDG09	Energy Efficiency Policy	1
SDG09	Energy Intensive Industry	0
SDG09	Enzymatic Processing	0
SDG09	Enzyme Production	0
SDG09	Ethanol	0
SDG09	Expenditure Practice	0
SDG09	Global Destination	0
SDG09	Global Information Society	0
SDG09	Global Manufacturing	1
SDG09	High Speed Internet Access	0
SDG09	High Tech Product	0
SDG09	High-tech Group	0
SDG09	International Trade Centre	0
SDG09	Invention Manufacture	0
SDG09	Lactic Acid	0
SDG09	Life Cycle Assessment	0
SDG09	Local Government Support	0
SDG09	Mandatory Energy Efficiency	0
SDG09	Medium-tech Industry	0
SDG09	Medium-tech Sector	0
SDG09	Mobile Broadband Network	1
SDG09	Peroxide	0
SDG09	Physical Facility	0
SDG09	Polymer	0
SDG09	Reduce Carbon Dioxide Emission	0
SDG09	Reduce Income Inequality	0
SDG09	Regional Energy Efficiency	0
SDG09	SDG Agenda	0
SDG09	Scalable Solution	0
SDG09	Strong Energy Efficiency	0
SDG09	Sustainable Development Goal	1
SDG09	Sustainable Development Goal Report	0
SDG09	Sustainable Food System	0
SDG09	Sustainable Process	0
SDG09	Sustained Industrial Development	0
SDG09	Sustained Participation	1
SDG09	Technological Capability	0
SDG09	United Nations Global Compact	0
SDG09	Women-owned Business	0
SDG09	World Manufacture Export	0
SDG09	World Manufacturing	0
SDG09	Bus Rapid Transit	0
SDG09	Climate Bond Initiative	0
SDG09	Committee On Climate Change	0
SDG09	Corporate Average Fuel Economy	0
SDG09	European Bank For Reconstruction And Development	0
SDG09	Gross Domestic Product	0
SDG09	Income Linkage	0
SDG09	Industrial Catch-up	0
SDG09	International Energy Agency	0
SDG09	Mobilise Private Investment	0
SDG09	Premature Deindustrialisation	0
SDG09	Production Linkage	0
SDG09	Public-private Infrastructure Advisory Facility	0
SDG09	Rapid Transit Bus System	0
SDG09	Structural Transformation	0
SDG09	Sustainable Transport	1
SDG09	Sustainable Transport Infrastructure	0
SDG09	Transport Infrastructure Project	1
SDG09	Community Hospital	0
SDG09	Disaster Risk Reduction	0
SDG09	Foster Innovation	1
SDG09	Healthy Society	0
SDG09	Inno Vation Goal	0
SDG09	Post-disaster Recovery	0
SDG09	Rainwater Harvesting	0
SDG09	Recent Natural Disaster	0
SDG09	Resilient Infrastructure	1
SDG09	Sustainable Industrialization	0
SDG09	Sustainable Infrastructure	1
SDG09	Waste System	0
SDG09	Water	0
SDG09	Water Treatment Facility	0
SDG10	African Labour Market	0
SDG10	Agricultural Production Unit	0
SDG10	Aid Effectiveness	1
SDG10	Aid Fragmentation	0
SDG10	Aid Relation	0
SDG10	Analytical Resource	0
SDG10	Average Hourly Labour Cost	0
SDG10	Average Remittance	0
SDG10	Average Wage Premium	0
SDG10	Black Market Premia	0
SDG10	Budgetary Effort	0
SDG10	Business Facilitation	0
SDG10	Country Aid Programme	0
SDG10	Country Analytic Work	0
SDG10	Critical Natural Capital	0
SDG10	Current Account Foreign	0
SDG10	Debt Relief Package	1
SDG10	Developmental Motive	0
SDG10	Direct Budget Support	0
SDG10	Domestic Financial Liberalisation	0
SDG10	Donor Country-partner	0
SDG10	Donor Mission	0
SDG10	Donorship Gross National Income	0
SDG10	Earning Distribution	0
SDG10	Earning Survey	0
SDG10	Efficient Aid	0
SDG10	Environmental Tax Instrument	0
SDG10	Export Processing Zone	0
SDG10	External Financial Flow	0
SDG10	Financial Sector Pay	0
SDG10	Financial Sector Work	1
SDG10	Financing For Development	0
SDG10	Foreign Exchange Regime	0
SDG10	Fragile State Principle	0
SDG10	Free Economic Zone	0
SDG10	Free Repatriation	0
SDG10	Full-year Equivalent Employee	0
SDG10	Global System Of Trade Preference	0
SDG10	Good Economic Governance	1
SDG10	Grant Element	0
SDG10	Gross National Income	1
SDG10	Gross National Product	1
SDG10	Guarantee Private Export Credit	0
SDG10	Highly Indebted Poor Country	0
SDG10	Highly Indebted Poor Country Initiative	0
SDG10	Home Economy	0
SDG10	Household Living Standard	0
SDG10	International Development Association	0
SDG10	International Financial Liberalization	0
SDG10	International Migration Report	0
SDG10	International Money Transfer	0
SDG10	Investment Promotion	0
SDG10	Investment Promotion Technique	0
SDG10	Investor Migrant	0
SDG10	Joint Funding Arrangement	0
SDG10	Key Indicator Of The Labour Market	0
SDG10	Labour Income Inequality	1
SDG10	Labour-exporting Countrie	0
SDG10	Market Financial Sector	0
SDG10	Mexican Migrant	0
SDG10	Migrant Member	0
SDG10	Migrant Remittance	1
SDG10	Money Transfer	0
SDG10	NEET Rate	1
SDG10	Natural Wealth	0
SDG10	Non-tradable Good	0
SDG10	Official Development Assistance	1
SDG10	Official Development Assistance Allocation	0
SDG10	Official Development Assistance Concept	0
SDG10	Official Development Assistance Loan	0
SDG10	Official Development Assistance Reform	0
SDG10	Official Development Financing	0
SDG10	Practice Donor	0
SDG10	Private Investment Rate	1
SDG10	Private Motor Transport	0
SDG10	Promote Youth Employment	0
SDG10	Reduce Aid Fragmentation	1
SDG10	Remittance Policy	1
SDG10	Return Migration	0
SDG10	Small Island Develop State	0
SDG10	Small State	0
SDG10	Small-and Medium-sized Enterprise	1
SDG10	Social Investment Fund	0
SDG10	Social Welfare Account	0
SDG10	South Asian Free Trade Agreement	0
SDG10	South-South Development Cooperation	0
SDG10	Specific Support Measure	0
SDG10	Street Trader	0
SDG10	Structure Of Earning Survey	0
SDG10	Sugarcane Production	0
SDG10	Term Of Trade	0
SDG10	Threatened Global Environment	0
SDG10	Top Earning	0
SDG10	Total Official Support	0
SDG10	Total Official Support For Sustainable Development	0
SDG10	Trade Policy Review Mechanism	0
SDG10	Transitory Poverty	1
SDG10	United Nation Target	0
SDG10	United Nations Capital Development Fund	0
SDG10	Vulnerable Employment	0
SDG10	Wage Premium	0
SDG10	World Trade Organization	0
SDG10	Young Job-seekers	1
SDG10	Youth Employment	0
SDG10	Youth Employment Challenge	1
SDG10	Youth Employment Network	0
SDG10	Actual Social Spending	0
SDG10	Affect Income Inequality	1
SDG10	Affect Inequality	0
SDG10	African City	0
SDG10	Asset Price Change	0
SDG10	Asset Price Increase	0
SDG10	Authoritarian System	0
SDG10	Average Annual Household Income	1
SDG10	Average Income Level	0
SDG10	Cross-country Correlation	0
SDG10	Debt Servicing Cost	0
SDG10	Distributive Outcome	0
SDG10	Earn Income Tax Credit	0
SDG10	Earning Inequality	0
SDG10	Education Gradient	0
SDG10	Education Parent	0
SDG10	Effective Monetary Policy	0
SDG10	European Union Statistics On Income And Live Condition	0
SDG10	Excessive Inequality	1
SDG10	Final Income Distribution	0
SDG10	Financial Integration	1
SDG10	Form Equation	1
SDG10	Formal Education	0
SDG10	Forward Participation	0
SDG10	Gated Community	0
SDG10	Global Income Inequality	1
SDG10	Global Inequality	1
SDG10	Global Value Chain	0
SDG10	Global Value Chain Activity	0
SDG10	Global Value Chain Participation	0
SDG10	High Inequality	0
SDG10	House Price Increase	0
SDG10	Household Wealth Survey	0
SDG10	Imperfect Capital Market	0
SDG10	Income Distribution	1
SDG10	Income Distribution Modelling	0
SDG10	Income Market	0
SDG10	Intergenerational Earning Elasticity	0
SDG10	International Trade Centre	0
SDG10	International Trade Centre Executive	0
